Time	-73	-72	-71	-70	-69	-68	-67	-66	-65	-64	-63	-62	-61	-60	-59	-58	-57	-56	-55	-54	-53	-52	-51	-50	-49	-48	-47	-46	-45	-44	-43	-42	-41	-40	-39	-38	-37	-36	-35	-34	-33	-32	-31	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
0.000	0	0	0	0	5	18	7	0	4	16	2	12	11	24	17	19	6	0	0	0	6	8	3	0	0	0	0	7	14	3	5	11	19	22	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	10	16	2	14	0	0	0	5	0	0	1	3	1	0	0	9	22	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	1	12	5	3	0	2	4	12	0	0	0	0	0	15	8	1	4	9	6	0	0	0	5	0	0	0	0	0	0	5	2	0	7	4	3	7	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	18
1.000	0	0	0	0	7	11	19	0	6	21	7	8	19	32	23	22	4	0	0	0	4	11	1	0	0	0	0	7	19	4	7	9	20	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	12	9	3	18	8	0	0	0	0	5	12	7	0	13	15	12	25	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	9	6	0	2	21	19	4	0	0	3	9	0	0	0	0	0	5	31	0	0	7	9	0	0	0	4	2	0	0	0	0	0	4	0	7	5	4	3	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29
2.000	0	0	0	9	14	14	9	0	3	15	5	10	6	25	31	21	9	0	0	0	5	10	0	0	0	0	0	11	14	3	4	20	22	27	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	17	19	7	21	7	0	0	0	0	0	22	9	0	6	14	12	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	13	5	0	5	12	14	6	0	0	0	5	0	1	0	0	0	6	35	0	0	19	5	0	0	0	5	3	0	0	0	0	0	0	4	14	15	0	0	6	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
3.000	1	0	0	0	5	25	11	0	0	18	6	7	14	29	21	19	15	0	0	0	4	11	0	0	0	0	0	12	21	4	7	9	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	14	13	7	10	14	3	0	0	0	0	0	8	14	0	8	25	6	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	10	7	0	6	13	9	4	0	0	12	13	0	0	0	0	0	0	23	11	0	7	5	0	0	0	0	11	0	0	0	0	0	0	4	13	7	2	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25
4.000	0	0	0	0	0	15	16	0	8	22	6	13	1	27	25	26	14	0	0	0	7	7	1	0	0	0	0	9	16	7	4	24	26	28	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	14	7	0	13	5	0	0	2	0	0	3	17	0	11	5	6	21	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	1	9	11	7	5	0	11	6	0	0	0	0	0	0	20	11	0	2	9	0	0	0	3	3	0	0	0	0	0	0	1	9	13	2	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	38
5.000	4	1	0	0	0	17	15	0	10	8	1	12	9	19	28	30	15	0	0	0	10	13	0	0	0	0	0	11	13	15	7	8	31	21	4	1	0	0	0	0	0	0	0	0	0	0	0	6	8	10	9	13	13	21	0	0	0	5	3	3	12	10	0	11	10	15	22	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	16	2	0	0	1	15	7	0	0	14	13	3	0	0	0	0	0	26	7	1	14	9	0	2	0	0	0	0	0	0	0	0	0	3	14	14	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	29
6.000	3	1	0	0	6	21	7	0	4	14	2	14	20	35	31	24	12	0	0	0	3	0	0	0	1	5	0	10	14	5	5	13	35	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	15	26	11	17	3	0	0	0	1	0	12	7	0	10	9	11	24	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	7	9	0	0	1	9	6	0	0	15	6	0	0	0	0	0	0	18	8	2	7	7	0	0	0	7	8	0	0	0	0	0	0	4	10	13	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	38
7.000	0	0	0	0	3	16	8	0	2	18	1	9	34	21	28	22	11	0	0	0	3	10	0	0	0	0	0	8	16	5	7	20	45	26	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	10	15	9	18	4	0	0	1	0	1	17	7	0	8	8	19	22	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	8	7	0	0	4	19	17	0	0	8	18	0	0	0	0	0	0	16	16	0	1	9	5	4	0	4	2	0	0	0	0	0	0	3	11	8	4	3	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	10
8.000	5	0	0	0	4	10	9	0	7	12	3	11	18	25	29	17	12	0	0	0	4	3	0	0	0	0	0	4	19	4	3	17	39	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19	14	11	3	14	0	0	0	5	2	0	7	9	0	6	9	8	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	7	0	0	6	20	0	0	0	11	7	0	0	0	0	0	0	19	8	0	10	12	4	4	0	8	14	0	0	0	0	0	0	0	15	12	8	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7
9.000	5	0	0	0	2	12	9	0	0	9	2	15	25	28	23	23	10	0	0	0	9	1	0	0	0	0	0	7	22	3	8	2	28	24	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	14	15	10	6	20	6	0	0	3	0	0	7	10	0	4	8	25	27	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	7	7	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	17	9	1	0	2	0	0	0	0	7	0	0	0	0	0	3	6	6	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	18
